Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Dew Point,Vapour-Pressure Deficit,Humidity Deficit,Underbasket Weight,Bee Flow
2023-07-07 05:52:19,29.9337,68.6046,318.0,368.0,273.0,581.0,5020.0,196.0,45.8857,21.9,95.1,101.5,21.0,1.3,1,0.0219365,2075.0
2023-07-07 08:34:48,34.4656,68.9954,337.0,345.0,265.0,542.0,4408.0,165.0,45.7599,29.1,49.7,101.6,17.4,20.3,13,0.0242058,766.0
2023-07-07 11:15:14,35.5633,69.8809,233.0,376.0,261.0,617.0,4484.0,182.0,45.8,33.0,38.0,101.6,16.8,31.3,20,0.0407527,643.0
2023-07-07 11:17:17,34.9188,61.8565,13.0,238.0,185.0,443.0,2762.0,148.0,45.9428,33.0,38.0,101.6,16.8,31.3,20,0.0407527,609.0
2023-07-07 13:52:13,34.9591,62.7725,0.0,23.0,11.0,38.0,2622.0,263.0,46.0285,35.4,34.4,101.5,17.2,37.7,24,0.0300682,1108.0
2023-07-07 14:23:48,34.808,56.0427,0.0,0.0,0.0,1.0,2528.0,190.0,46.0229,36.0,35.7,101.5,18.3,38.2,24,0.00822618,1736.0
2023-07-07 16:24:28,34.8282,54.8763,0.0,0.0,0.0,1.0,1710.0,229.0,45.9829,33.9,40.5,101.6,18.5,31.6,20,0.00576778,1016.0
2023-07-07 18:25:08,31.2429,53.8015,0.0,0.0,0.0,0.0,70.0,350.0,45.9085,34.0,37.8,101.6,17.5,33.1,21,0.00813161,1134.0
2023-07-07 20:25:48,31.4645,52.629,0.0,0.0,0.0,0.0,5.0,2354.0,45.8685,25.6,89.3,101.7,23.6,3.5,2,0.0161687,0.0
2023-07-07 20:31:56,31.2832,54.8824,1.0,0.0,0.0,0.0,1.0,322.0,45.72,25.6,89.3,101.7,23.6,3.5,2,0.0161687,0.0
2023-07-07 20:57:48,29.3496,56.3298,24.0,1.0,0.0,1.0,1.0,278.0,45.96,25.0,99.4,101.7,24.8,0.2,0,0.011441,0.0
2023-07-07 23:06:47,28.7856,57.6061,844.0,34.0,24.0,46.0,0.0,315.0,45.7772,23.1,100.0,101.8,22.9,0.0,0,0.0156959,0.0
2023-07-08 01:15:46,29.9438,61.8687,913.0,1121.0,633.0,1966.0,0.0,384.0,46.0685,22.1,99.9,101.7,22.0,0.0,0,0.0206126,0.0
2023-07-08 03:24:45,29.2892,64.8183,959.0,1111.0,645.0,2052.0,3.0,328.0,46.0228,21.2,100.0,101.8,21.1,0.0,0,0.0217474,2894.0
2023-07-08 05:14:54,28.1814,66.5343,351.0,1188.0,717.0,2197.0,141.0,370.0,46.0,19.9,100.0,101.8,19.8,0.0,0,0.0196672,1411.0
2023-07-08 05:52:32,30.5782,66.9252,339.0,377.0,277.0,628.0,4541.0,332.0,45.9657,21.1,95.6,101.8,20.3,1.1,1,0.02118,1055.0
2023-07-08 08:35:01,35.2713,67.0534,358.0,350.0,270.0,602.0,4332.0,168.0,45.8515,26.6,59.4,101.8,18.0,14.1,9,0.023544,786.0
2023-07-08 11:15:02,35.2713,68.6962,253.0,402.0,276.0,663.0,4350.0,197.0,45.68,32.8,35.0,101.8,15.2,32.3,20,0.0395235,594.0
2023-07-08 11:17:30,35.513,62.0275,13.0,290.0,204.0,478.0,2747.0,141.0,45.7886,32.8,35.0,101.8,15.2,32.3,20,0.0395235,594.0
2023-07-08 13:52:01,34.5462,62.0275,1.0,22.0,11.0,38.0,2618.0,168.0,45.897,34.6,30.2,101.7,14.6,38.4,24,0.0260024,947.0
2023-07-08 14:24:04,34.5462,62.9679,0.0,1.0,0.0,2.0,2490.0,180.0,45.9201,34.4,36.0,101.7,17.1,34.8,22,0.00624054,1608.0
2023-07-08 16:24:44,34.8282,58.3145,0.0,0.0,0.0,0.0,1722.0,177.0,45.8686,34.5,35.2,101.6,16.8,35.5,22,0.00661876,886.0
2023-07-08 18:25:24,34.0124,58.3145,0.0,0.0,0.0,0.0,70.0,420.0,45.8229,33.7,34.1,101.6,15.6,34.4,21,0.0116301,951.0
2023-07-08 20:26:04,34.0225,57.7954,0.0,0.0,0.0,0.0,8.0,420.0,45.7486,25.6,57.6,101.7,16.5,13.9,9,0.0151286,0.0
2023-07-08 20:31:44,32.0889,56.7084,0.0,0.0,0.0,0.0,0.0,731.0,45.4,25.6,57.6,101.7,16.5,13.9,9,0.0151286,0.0
2023-07-08 20:57:30,31.4343,58.6626,22.0,0.0,0.0,1.0,1.0,449.0,45.56,24.4,58.1,101.7,15.6,12.8,8,0.00992813,0.0
2023-07-08 23:06:29,30.9509,61.0504,944.0,30.0,17.0,48.0,0.0,449.0,45.4457,21.1,79.5,101.8,17.4,5.1,3,0.0191944,0.0
2023-07-09 01:15:28,31.2026,62.3145,1024.0,1247.0,710.0,2203.0,0.0,564.0,45.8972,19.5,97.2,101.8,19.0,0.6,0,0.015034,0.0
2023-07-09 03:24:27,30.3466,65.5206,1086.0,1253.0,750.0,2392.0,7.0,1037.0,45.88,19.6,94.5,101.8,18.6,1.3,1,0.0225038,2672.0
2023-07-09 05:14:24,29.4805,66.5649,324.0,1366.0,806.0,2551.0,97.0,308.0,46.0286,18.5,100.0,101.8,18.4,0.0,0,0.0215582,1141.0
2023-07-09 05:53:46,29.0978,66.5649,313.0,352.0,266.0,577.0,5168.0,294.0,46.0114,18.9,100.0,101.8,18.8,0.0,0,0.0222201,1489.0
2023-07-09 08:36:15,29.3798,66.5954,353.0,345.0,250.0,542.0,4591.0,342.0,45.9143,28.4,45.1,101.8,15.3,21.3,13,0.023922,856.0
2023-07-09 11:15:03,32.7536,66.4305,262.0,409.0,282.0,675.0,4642.0,253.0,45.7942,34.2,27.8,101.8,12.9,38.9,24,0.0193835,472.0
2023-07-09 11:18:44,36.5201,67.3832,12.0,316.0,209.0,532.0,2698.0,205.0,45.8627,34.2,27.8,101.8,12.9,38.9,24,0.0193835,472.0
2023-07-09 13:52:02,36.4294,66.9313,0.0,19.0,11.0,34.0,2573.0,254.0,45.9828,35.4,29.4,101.7,14.8,40.6,25,0.0188162,732.0
2023-07-09 14:23:54,35.7345,60.6107,0.0,0.0,0.0,4.0,2544.0,232.0,46.0171,36.3,27.7,101.6,14.7,43.7,27,0.00416036,1136.0
2023-07-09 16:24:34,35.7748,61.5145,0.0,0.0,0.0,0.0,1801.0,144.0,45.9601,36.9,25.3,101.6,13.8,46.6,29,0.00850984,808.0
2023-07-09 18:25:14,35.1404,58.0031,0.0,0.0,0.0,0.0,62.0,264.0,45.9029,34.3,33.0,101.6,15.7,36.2,23,0.0156959,695.0
2023-07-09 20:25:54,35.1404,57.0015,0.0,0.0,0.0,0.0,6.0,733.0,45.8457,26.7,43.8,101.7,13.3,19.7,12,0.0240166,0.0
2023-07-09 20:32:13,32.8039,57.3802,1.0,0.0,0.0,0.0,0.0,2145.0,45.4457,26.7,43.8,101.7,13.3,19.7,12,0.0240166,0.0
2023-07-09 20:57:47,31.6961,56.4031,26.0,1.0,0.0,0.0,1.0,758.0,45.6857,24.0,61.9,101.7,16.2,11.4,7,0.0148449,0.0
2023-07-09 23:06:46,31.9882,54.4061,979.0,28.0,20.0,48.0,0.0,374.0,45.5372,21.7,69.1,101.8,15.8,8.0,5,0.0177761,0.0
2023-07-10 01:15:45,30.3365,53.9481,980.0,1284.0,725.0,2273.0,0.0,529.0,46.0743,19.8,95.3,101.8,18.9,1.1,1,0.0157905,0.0
2023-07-10 03:24:44,30.3869,54.4122,1093.0,1204.0,714.0,2258.0,7.0,520.0,46.0286,19.4,87.0,101.8,17.1,2.9,2,0.0231657,2099.0
2023-07-10 05:14:21,29.0978,57.1298,336.0,1368.0,802.0,2571.0,125.0,422.0,46.1086,14.8,100.0,101.8,14.8,0.0,0,0.0190999,1200.0
2023-07-10 05:52:23,28.0706,59.1939,309.0,378.0,272.0,623.0,5276.0,266.0,46.1142,15.7,100.0,101.9,15.6,0.0,0,0.0190999,1824.0
2023-07-10 08:34:52,28.1109,60.9099,339.0,342.0,265.0,579.0,4528.0,257.0,45.9885,30.6,40.7,101.8,15.7,26.1,16,0.0216528,698.0
2023-07-10 11:15:35,29.3093,62.8397,253.0,395.0,277.0,669.0,4676.0,311.0,45.7715,35.9,27.2,101.7,14.0,43.0,27,0.0190998,390.0
2023-07-10 11:17:21,35.2612,63.9939,11.0,285.0,192.0,485.0,2707.0,170.0,45.8457,35.9,27.2,101.7,14.0,43.0,27,0.0190998,390.0
2023-07-10 13:52:34,35.3921,66.4,0.0,18.0,12.0,31.0,2550.0,187.0,45.9657,34.9,36.2,101.7,17.6,35.7,22,0.0210855,615.0
2023-07-10 14:24:28,34.4656,62.2229,0.0,0.0,0.0,1.0,2495.0,153.0,45.92,35.4,32.9,101.7,16.5,38.5,24,0.00765884,870.0
2023-07-10 16:25:08,34.8382,62.7053,0.0,0.0,0.0,1.0,1637.0,173.0,45.8629,36.8,28.4,101.6,15.4,44.4,28,0.00699697,731.0
2023-07-10 18:25:48,34.1736,57.2702,0.0,0.0,0.0,0.0,55.0,222.0,45.8001,34.6,32.0,101.6,15.5,37.5,23,0.013143,595.0
2023-07-10 20:26:28,32.4414,56.629,0.0,0.0,0.0,0.0,5.0,287.0,45.7658,24.9,93.2,101.6,23.5,2.1,1,0.0180598,0.0
2023-07-10 20:32:07,33.1866,56.0305,0.0,0.0,0.0,0.0,1.0,786.0,45.44,24.9,93.2,101.6,23.5,2.1,1,0.0180598,0.0
2023-07-10 20:57:38,32.6226,56.513,26.0,1.0,0.0,1.0,0.0,582.0,45.5599,24.4,88.1,101.6,22.1,3.6,2,0.0199508,0.0
2023-07-10 23:06:37,32.0385,58.4855,1000.0,25.0,17.0,51.0,0.0,515.0,45.4799,21.2,100.0,101.7,21.1,0.0,0,0.0236385,0.0
2023-07-11 01:15:36,30.6487,59.3221,995.0,1322.0,743.0,2340.0,0.0,270.0,46.0457,19.9,84.2,101.7,17.1,3.7,2,0.0238276,0.0
2023-07-11 03:24:35,31.8875,60.0672,1063.0,1206.0,709.0,2234.0,2.0,297.0,46.0,16.6,100.0,101.7,16.5,0.0,0,0.0221257,1412.0
2023-07-11 05:15:27,30.1956,63.487,343.0,1324.0,776.0,2477.0,103.0,437.0,46.0515,18.0,91.0,101.7,16.5,1.9,1,0.0214637,945.0
2023-07-11 05:52:27,28.0303,62.5466,312.0,380.0,282.0,615.0,5453.0,1816.0,46.0571,17.5,100.0,101.7,17.4,0.0,0,0.0209909,2040.0
2023-07-11 08:34:56,27.6375,62.5649,335.0,352.0,269.0,581.0,4596.0,202.0,45.8973,30.0,44.8,101.7,16.6,23.5,15,0.0273261,682.0
2023-07-11 11:14:56,30.2258,64.1221,256.0,409.0,280.0,685.0,4663.0,216.0,45.8228,35.0,33.1,101.7,16.3,37.6,23,0.0468986,375.0
2023-07-11 11:17:25,35.7144,65.0443,11.0,305.0,203.0,507.0,2739.0,295.0,45.8285,35.0,33.1,101.7,16.3,37.6,23,0.0468986,375.0
2023-07-11 13:51:55,35.4223,67.1878,0.0,17.0,10.0,36.0,2622.0,135.0,45.9314,33.4,40.3,101.6,18.0,30.7,19,0.0282716,635.0
2023-07-11 14:24:20,33.7204,62.1924,0.0,1.0,0.0,1.0,2555.0,216.0,45.8913,34.5,35.8,101.6,17.1,35.0,22,0.00822616,850.0
2023-07-11 16:25:00,34.8785,62.8031,0.0,0.0,0.0,1.0,1779.0,198.0,45.8343,35.0,28.4,101.6,13.9,40.4,25,0.0102118,986.0
2023-07-11 18:25:40,33.237,59.3099,0.0,0.0,0.0,0.0,63.0,166.0,45.7885,33.4,39.0,101.6,17.5,31.4,20,0.0111573,572.0
2023-07-11 20:26:20,35.7748,58.8702,0.0,0.0,0.0,0.0,6.0,231.0,45.7543,24.5,90.2,101.6,22.7,3.0,2,0.0221256,0.0
2023-07-11 20:32:16,33.5492,59.0718,0.0,0.0,0.0,0.0,1.0,577.0,45.4686,24.5,90.2,101.6,22.7,3.0,2,0.0221256,0.0
2023-07-11 20:58:14,31.7968,61.771,26.0,1.0,0.0,1.0,0.0,496.0,45.5143,23.1,100.0,101.6,23.0,0.0,0,0.0205182,0.0
2023-07-11 23:07:13,31.9982,60.3847,875.0,25.0,17.0,51.0,0.0,299.0,45.4858,21.9,100.0,101.7,21.7,0.0,0,0.027326,0.0
2023-07-12 01:16:12,30.5782,59.0168,1039.0,1155.0,648.0,2036.0,0.0,358.0,46.0057,19.5,100.0,101.6,19.4,0.0,0,0.0256242,0.0
2023-07-12 03:25:11,29.8129,59.0168,1152.0,1255.0,746.0,2420.0,2.0,588.0,45.9714,18.3,100.0,101.6,18.2,0.0,0,0.024584,2136.0
2023-07-12 05:14:58,28.7756,58.7725,438.0,1437.0,840.0,2664.0,105.0,664.0,45.9829,17.9,100.0,101.6,17.8,0.0,0,0.026286,1193.0
2023-07-12 05:52:32,27.7785,60.2321,338.0,505.0,334.0,948.0,4648.0,258.0,45.8971,18.4,100.0,101.6,18.4,0.0,0,0.0248677,1574.0
2023-07-12 08:35:01,28.1008,61.5634,369.0,398.0,296.0,723.0,4584.0,369.0,45.9143,28.4,100.0,101.7,28.2,0.0,0,0.0300682,669.0
2023-07-12 11:15:03,29.0072,63.3649,253.0,433.0,283.0,781.0,4765.0,320.0,45.7542,32.4,55.5,101.7,22.2,21.6,14,0.0526664,550.0
2023-07-12 11:17:30,34.5865,64.3176,11.0,313.0,209.0,507.0,3101.0,183.0,45.7257,32.4,55.5,101.7,22.2,21.6,14,0.0526664,550.0
2023-07-12 13:52:02,33.4585,66.2656,0.0,14.0,11.0,29.0,2816.0,236.0,45.8629,33.5,56.4,101.6,23.4,22.5,14,0.0322428,747.0
2023-07-12 14:23:44,34.657,61.7282,0.0,0.0,0.0,1.0,2649.0,181.0,45.8114,33.5,54.8,101.6,23.1,23.5,15,0.0144667,1473.0
2023-07-12 16:24:24,34.5361,61.9725,0.0,0.0,0.0,1.0,1862.0,128.0,45.7485,34.1,50.3,101.6,22.2,26.6,17,0.0173033,709.0
2023-07-12 18:25:04,34.7677,60.0672,0.0,0.0,0.0,0.0,46.0,201.0,45.6914,32.2,58.9,101.5,23.0,19.7,12,0.0207073,484.0
2023-07-12 20:25:44,33.7204,60.3603,0.0,0.0,0.0,0.0,5.0,150.0,45.6572,25.5,100.0,101.5,25.4,0.0,0,0.0242057,0.0
2023-07-12 20:34:45,32.25,61.5023,0.0,0.0,0.0,0.0,1.0,507.0,45.4457,25.5,100.0,101.5,25.4,0.0,0,0.0242057,0.0
2023-07-12 22:43:44,31.686,63.4137,26.0,0.0,0.0,1.0,0.0,319.0,45.4343,23.5,100.0,101.5,23.4,0.0,0,0.0319592,0.0
2023-07-13 00:52:43,31.4242,66.113,949.0,25.0,17.0,55.0,0.0,789.0,45.3657,21.6,100.0,101.5,21.5,0.0,0,0.029879,0.0
2023-07-13 03:01:42,30.8099,66.9924,1006.0,1276.0,711.0,2255.0,0.0,501.0,45.8229,19.3,100.0,101.5,19.2,0.0,0,0.03073,1.0
2023-07-13 05:10:41,31.0314,68.0061,1098.0,1219.0,735.0,2314.0,1.0,531.0,45.7886,17.7,100.0,101.5,17.7,0.0,0,0.027326,903.0
2023-07-13 05:14:50,30.1251,70.3328,350.0,1370.0,808.0,2574.0,106.0,568.0,45.8229,17.3,100.0,101.5,17.2,0.0,0,0.027326,903.0
2023-07-13 05:55:13,30.2761,71.8718,345.0,388.0,280.0,634.0,5023.0,257.0,45.7943,17.5,100.0,101.5,17.4,0.0,0,0.0277043,912.0
2023-07-13 08:37:42,29.7121,72.7939,355.0,383.0,280.0,640.0,4623.0,384.0,45.7144,29.8,81.4,101.5,26.1,7.8,5,0.0328101,704.0
2023-07-13 11:16:49,32.1896,73.5817,257.0,437.0,292.0,692.0,4762.0,249.0,45.5486,33.2,52.2,101.5,22.0,24.3,15,0.0486952,368.0
2023-07-13 11:20:11,35.5432,73.9481,11.0,300.0,204.0,506.0,2780.0,294.0,45.5657,33.2,52.2,101.5,22.0,24.3,15,0.0486952,368.0
2023-07-13 13:53:48,35.8353,75.945,0.0,21.0,11.0,33.0,2645.0,219.0,45.6914,33.1,57.1,101.4,23.4,21.8,14,0.0321483,983.0
2023-07-13 14:25:02,34.5865,71.3405,0.0,0.0,0.0,1.0,2545.0,222.0,45.7257,34.3,52.8,101.4,23.2,25.6,16,0.0190999,1248.0
2023-07-13 16:25:42,33.9117,72.6656,0.0,0.0,0.0,0.0,1758.0,215.0,45.6686,34.9,55.9,101.3,24.7,24.7,16,0.0208964,927.0
2023-07-13 18:26:22,34.9692,69.3313,0.0,0.0,0.0,0.0,61.0,245.0,45.6171,32.0,90.7,101.3,30.1,4.4,3,0.0306354,432.0
2023-07-13 20:27:02,34.9893,69.6305,0.0,0.0,0.0,0.0,5.0,525.0,45.5772,26.0,100.0,101.3,25.8,0.0,0,0.0298789,0.0
2023-07-13 20:31:42,33.7204,70.4672,0.0,0.0,0.0,0.0,0.0,592.0,45.3257,26.0,100.0,101.3,25.8,0.0,0,0.0298789,0.0
2023-07-13 20:59:37,31.6961,70.858,22.0,0.0,0.0,1.0,1.0,689.0,45.4,25.2,100.0,101.3,25.1,0.0,0,0.0318645,0.0
2023-07-13 23:08:36,32.391,70.2534,873.0,23.0,16.0,45.0,0.0,977.0,45.2171,23.8,100.0,101.4,23.6,0.0,0,0.0332828,0.0
2023-07-14 01:17:35,33.0456,70.4244,990.0,1158.0,661.0,2052.0,0.0,344.0,45.7085,22.1,100.0,101.4,22.0,0.0,0,0.036214,0.0
2023-07-14 03:26:34,32.6831,70.7176,1052.0,1254.0,721.0,2263.0,2.0,597.0,45.64,21.6,100.0,101.3,21.5,0.0,0,0.0334719,1270.0
2023-07-14 05:15:21,26.1773,73.9359,352.0,1334.0,787.0,2466.0,95.0,418.0,45.7315,19.5,100.0,101.3,19.4,0.0,0,0.0330939,1134.0
2023-07-14 05:55:23,29.5309,74.5954,343.0,398.0,279.0,626.0,4605.0,364.0,45.7143,19.3,100.0,101.4,19.2,0.0,0,0.0318646,1082.0
2023-07-14 08:37:52,27.1541,75.3466,360.0,398.0,280.0,652.0,4487.0,332.0,45.6686,30.2,48.5,101.4,18.1,22.2,14,0.0372542,620.0
2023-07-14 11:15:22,28.3526,77.1359,268.0,424.0,298.0,712.0,4595.0,320.0,45.4229,35.0,34.2,101.4,16.9,37.1,23,0.05191,362.0
2023-07-14 11:20:21,29.3496,77.771,13.0,305.0,209.0,538.0,2824.0,349.0,45.5657,35.0,34.2,101.4,16.9,37.1,23,0.05191,404.0
2023-07-14 13:52:21,28.9468,79.9511,0.0,18.0,11.0,32.0,2713.0,366.0,45.6343,36.7,30.9,101.3,16.7,42.6,27,0.0288389,467.0
2023-07-14 14:24:02,30.2056,76.6473,0.0,0.0,0.0,1.0,2597.0,201.0,45.6057,37.0,27.3,101.2,15.0,45.6,29,0.023733,544.0
2023-07-14 16:24:42,30.1653,77.7038,0.0,0.0,0.0,1.0,1730.0,290.0,45.56,36.9,29.9,101.2,16.3,43.7,27,0.0145613,771.0
2023-07-14 18:25:22,28.7353,68.6656,0.0,0.0,0.0,0.0,54.0,236.0,45.5029,34.6,44.2,101.2,20.5,30.6,19,0.0190999,730.0
2023-07-14 20:26:02,29.3899,67.8779,0.0,0.0,0.0,0.0,6.0,277.0,45.4686,26.9,100.0,101.2,26.8,0.0,0,0.0199508,0.0
2023-07-14 20:32:33,29.0475,66.4977,0.0,0.0,0.0,0.0,0.0,423.0,45.3028,26.9,100.0,101.2,26.8,0.0,0,0.0199508,0.0
2023-07-14 20:57:36,29.1482,63.1511,21.0,0.0,0.0,1.0,1.0,314.0,45.3029,25.2,100.0,101.3,25.0,0.0,0,0.0241112,0.0
2023-07-14 23:06:35,29.6014,61.7282,914.0,23.0,12.0,41.0,0.0,353.0,45.1429,23.1,100.0,101.4,23.0,0.0,0,0.0323374,0.0
2023-07-15 01:15:34,26.6204,61.7038,963.0,1218.0,687.0,2144.0,0.0,251.0,45.5714,20.9,100.0,101.4,20.8,0.0,0,0.0314864,0.0
2023-07-15 03:24:33,28.6245,61.6427,1050.0,1204.0,710.0,2234.0,1.0,215.0,45.5314,19.4,100.0,101.4,19.3,0.0,0,0.0317701,1476.0
2023-07-15 05:15:03,27.99,62.3267,359.0,1327.0,776.0,2489.0,81.0,275.0,45.5943,19.5,100.0,101.4,19.4,0.0,0,0.0289335,995.0
2023-07-15 05:33:32,26.5499,63.7313,337.0,411.0,298.0,653.0,4710.0,333.0,45.5772,21.7,100.0,101.4,21.6,0.0,0,0.0297844,1124.0
2023-07-15 05:52:27,25.7946,65.7038,468.0,384.0,298.0,627.0,4398.0,162.0,45.4686,23.1,81.2,101.4,19.6,5.3,3,0.0297844,1090.0
2023-07-15 08:34:56,27.849,67.2794,249.0,542.0,358.0,858.0,4549.0,158.0,45.36,31.3,49.4,101.4,19.4,23.2,15,0.035174,544.0
2023-07-15 11:15:12,31.4746,67.5786,0.0,315.0,197.0,503.0,2827.0,124.0,45.4915,36.0,38.6,101.4,19.6,36.4,23,0.0572994,358.0
2023-07-15 11:17:25,30.5078,68.6046,10.0,0.0,0.0,0.0,2643.0,1763.0,45.44,36.0,38.6,101.4,19.6,36.4,23,0.0572994,358.0
2023-07-15 13:52:11,32.7838,63.6885,0.0,12.0,10.0,19.0,3151.0,164.0,45.4514,36.7,35.3,101.3,18.8,40.0,25,0.0373487,386.0
2023-07-15 14:24:31,34.3649,64.8977,0.0,0.0,0.0,0.0,1548.0,154.0,45.4058,37.6,33.5,101.3,18.7,43.0,27,0.0242057,824.0
2023-07-15 16:25:11,34.3246,62.7237,0.0,0.0,0.0,0.0,2.0,161.0,45.3771,37.8,31.9,101.2,18.1,44.8,28,0.018438,725.0
2023-07-15 18:25:51,33.8412,59.8046,0.0,0.0,0.0,0.0,30.0,196.0,45.3315,35.3,34.0,101.2,17.0,37.9,24,0.0164523,576.0
2023-07-15 20:26:31,31.4041,59.5115,0.0,0.0,0.0,0.0,1.0,241.0,45.1885,27.6,71.6,101.3,21.9,10.4,7,0.0230711,0.0
2023-07-15 20:32:53,27.6778,60.4519,20.0,0.0,0.0,1.0,0.0,260.0,45.28,27.6,71.6,101.3,21.9,10.4,7,0.0230711,0.0
2023-07-15 20:58:20,27.4059,55.6397,866.0,22.0,16.0,45.0,0.0,365.0,45.0514,26.1,97.7,101.3,25.6,0.8,0,0.0267587,0.0
2023-07-15 23:07:19,27.2146,52.8855,1029.0,1141.0,639.0,2039.0,0.0,285.0,45.52,23.9,100.0,101.4,23.7,0.0,0,0.0305409,0.0
2023-07-16 01:16:18,29.7524,52.8122,1392.0,1264.0,746.0,2381.0,1.0,431.0,45.5086,21.1,100.0,101.4,21.0,0.0,0,0.0302572,0.0
2023-07-16 03:25:17,28.0807,53.0321,369.0,1853.0,1045.0,3507.0,88.0,276.0,45.5714,22.9,100.0,101.3,22.7,0.0,0,0.0312028,1036.0
2023-07-16 05:15:13,27.6073,55.2427,357.0,409.0,266.0,690.0,4477.0,289.0,45.5772,21.5,100.0,101.3,21.4,0.0,0,0.0296898,670.0
2023-07-16 05:52:28,24.7673,58.2962,380.0,400.0,292.0,664.0,4612.0,235.0,45.48,21.7,100.0,101.3,21.6,0.0,0,0.0285552,1007.0
2023-07-16 08:34:57,22.2093,61.1176,84.0,447.0,294.0,744.0,5370.0,264.0,45.2743,30.9,50.9,101.4,19.4,21.9,14,0.0330938,522.0
2023-07-16 11:15:33,24.7573,62.5344,0.0,114.0,72.0,195.0,2833.0,179.0,45.4514,36.8,35.9,101.4,19.1,39.9,25,0.048506,226.0
2023-07-16 11:17:26,33.1463,62.3695,10.0,0.0,0.0,0.0,2687.0,232.0,45.3885,36.8,35.9,101.4,19.1,39.9,25,0.048506,226.0
2023-07-16 13:52:32,31.4343,64.9221,0.0,11.0,7.0,10.0,2623.0,145.0,45.3942,37.6,35.5,101.3,19.7,42.0,26,0.0231657,404.0
2023-07-16 14:26:13,32.7032,60.1466,0.0,0.0,0.0,1.0,429.0,185.0,45.3315,38.1,34.9,101.3,19.8,43.5,27,0.0208018,422.0
2023-07-16 16:26:53,32.7536,61.4351,0.0,0.0,0.0,0.0,1.0,154.0,45.2858,39.0,30.9,101.2,18.7,48.4,30,0.018438,678.0
2023-07-16 18:27:33,32.3004,58.6382,0.0,0.0,0.0,0.0,28.0,193.0,45.2572,36.9,34.2,101.2,18.5,41.2,26,0.0124811,604.0
2023-07-16 20:28:13,31.7465,54.1069,0.0,0.0,0.0,0.0,0.0,125.0,45.1086,28.0,86.1,101.3,25.3,5.2,3,0.024584,0.0
2023-07-16 20:35:13,33.952,53.3802,20.0,0.0,0.0,1.0,1.0,465.0,45.1772,28.0,86.1,101.3,25.3,5.2,3,0.024584,0.0
2023-07-16 22:44:12,31.5451,51.1023,891.0,22.0,15.0,34.0,0.0,375.0,44.88,25.2,100.0,101.4,25.0,0.0,0,0.0274205,0.0
2023-07-17 00:53:11,31.0919,51.1695,1052.0,1183.0,667.0,2100.0,0.0,574.0,45.297,22.5,100.0,101.5,22.4,0.0,0,0.030919,0.0
2023-07-17 03:02:10,31.0516,51.1023,968.0,1325.0,770.0,2478.0,1.0,266.0,45.3429,20.4,100.0,101.4,20.2,0.0,0,0.0329992,11.0
2023-07-17 05:11:09,29.6316,51.2489,366.0,1201.0,704.0,2234.0,85.0,315.0,45.3944,19.6,100.0,101.4,19.5,0.0,0,0.0295007,898.0
2023-07-17 05:13:40,27.5771,52.1343,359.0,407.0,295.0,700.0,4487.0,519.0,45.3714,19.6,100.0,101.4,19.5,0.0,0,0.0295007,898.0
2023-07-17 05:52:22,27.2347,55.829,409.0,388.0,287.0,654.0,4552.0,633.0,45.2685,20.1,100.0,101.5,20.0,0.0,0,0.0279879,1036.0
2023-07-17 08:34:51,26.1773,58.1496,190.0,484.0,316.0,824.0,4394.0,368.0,45.2228,33.2,54.1,101.5,22.5,23.4,15,0.0332828,399.0
2023-07-17 11:15:20,24.717,59.3649,11.0,279.0,177.0,490.0,2799.0,204.0,45.2629,39.1,26.3,101.5,16.2,51.7,32,0.0538012,237.0
2023-07-17 11:17:20,27.8893,61.2641,0.0,12.0,10.0,24.0,2695.0,198.0,45.2915,39.1,28.0,101.5,17.2,50.6,32,0.0538012,199.0
2023-07-17 13:52:19,31.8774,61.5695,0.0,0.0,0.0,0.0,2745.0,113.0,45.2858,39.7,26.9,101.4,17.1,53.2,33,0.0252458,359.0
2023-07-17 14:24:43,32.1795,62.1496,0.0,0.0,0.0,0.0,1335.0,155.0,45.2343,40.8,24.9,101.4,16.7,57.8,36,0.0128593,334.0
2023-07-17 16:25:23,33.237,58.7237,0.0,0.0,0.0,1.0,39.0,158.0,45.1999,40.0,25.6,101.3,16.6,54.9,34,0.017587,792.0
2023-07-17 18:26:03,33.5794,59.6763,0.0,0.0,0.0,0.0,2.0,205.0,45.16,38.6,26.4,101.3,15.9,50.5,32,0.019289,490.0
2023-07-17 20:26:43,32.9348,53.7893,0.0,0.0,0.0,0.0,0.0,209.0,45.04,27.3,76.1,101.4,22.6,8.7,5,0.0308245,0.0
2023-07-17 20:33:28,30.8401,52.4702,21.0,0.0,0.0,1.0,1.0,162.0,45.0343,27.3,76.1,101.4,22.6,8.7,5,0.0308245,0.0
2023-07-17 22:42:27,29.2892,50.2962,832.0,23.0,15.0,39.0,0.0,252.0,44.7827,24.5,85.1,101.4,21.7,4.6,3,0.0261914,0.0
2023-07-18 00:51:26,30.1251,48.5252,983.0,1109.0,621.0,1960.0,0.0,181.0,45.2172,23.3,95.1,101.4,22.3,1.4,1,0.0341339,0.0
