Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Solar Radiation,Leaf Wetting,Dew Point,Vapour-Pressure Deficit,Humidity Deficit,Underbasket Weight,Bee Flow
2023-07-05 15:06:07,30.5782,68.3359,134.0,165.0,111.0,311.0,545.0,315.0,44.9771,30.3,55.4,101.1,12.2,0.0,20.3,19.3,12,0.0736574,3006.0
2023-07-05 15:27:00,28.9367,70.2107,88.0,108.0,70.0,191.0,445.0,173.0,44.9486,28.0,60.0,101.1,24.5,0.0,19.4,15.1,10,0.0736574,2041.0
2023-07-05 17:23:39,27.557,71.5053,314.0,333.0,243.0,530.0,1946.0,172.0,44.9086,33.7,46.7,101.0,51.7,96.0,20.6,27.9,18,0.0681732,1335.0
2023-07-05 19:20:18,25.1702,72.8428,10.0,16.0,10.0,27.0,55.0,322.0,45.0628,26.7,71.5,101.1,1.6,84.0,21.0,10.0,6,0.066093,459.0
2023-07-05 21:16:57,25.2004,72.745,0.0,0.0,0.0,0.0,0.0,327.0,45.4114,24.1,94.1,101.2,0.0,89.0,22.9,1.8,1,0.0600416,0.0
2023-07-05 21:36:10,31.8875,76.2748,0.0,0.0,0.0,0.0,0.0,431.0,45.3885,23.8,97.6,101.2,0.0,90.0,23.2,0.7,0,0.0540848,0.0
2023-07-05 23:40:24,36.8524,73.5328,0.0,0.0,0.0,0.0,0.0,532.0,45.3086,21.9,85.2,101.2,0.0,78.0,19.2,3.9,2,0.0547466,0.0
2023-07-06 01:44:38,36.8222,72.6534,0.0,0.0,0.0,0.0,0.0,607.0,45.2627,21.3,83.9,101.2,0.0,72.0,18.4,4.1,3,0.0584342,0.0
2023-07-06 03:48:52,40.7297,62.1557,0.0,0.0,0.0,0.0,0.0,840.0,45.2114,20.9,90.8,101.2,0.0,82.0,19.3,2.3,1,0.0540848,3248.0
2023-07-06 05:53:06,41.4649,59.7557,25.0,31.0,22.0,45.0,105.0,1100.0,45.3828,21.6,84.5,101.2,3.5,75.0,18.8,4.0,3,0.0498298,1484.0
2023-07-06 06:10:54,40.4276,51.8718,46.0,55.0,39.0,89.0,199.0,741.0,45.4058,21.6,84.5,101.2,3.5,75.0,18.8,4.0,3,0.0498298,1559.0
2023-07-06 08:54:24,36.9531,47.2794,1285.0,1538.0,920.0,2873.0,4552.0,364.0,45.1257,31.0,50.0,101.2,56.6,26.0,19.3,22.5,14,0.0828292,2000.0
2023-07-06 11:37:54,32.7133,47.8718,652.0,692.0,465.0,1194.0,3366.0,234.0,45.28,35.0,36.4,101.2,108.3,6.0,17.8,35.7,22,0.0900152,1436.0
2023-07-06 12:00:12,32.4414,48.4824,196.0,235.0,144.0,376.0,889.0,167.0,45.2742,35.2,35.2,101.2,122.3,4.0,17.4,36.8,23,0.0900152,1505.0
2023-07-06 15:06:11,30.5682,52.8977,319.0,334.0,265.0,498.0,2307.0,171.0,45.3601,35.9,36.0,101.1,110.0,1.0,18.4,37.8,24,0.0850984,2918.0
2023-07-06 15:28:36,29.6417,56.4214,80.0,106.0,75.0,189.0,468.0,132.0,45.3714,36.2,36.0,101.1,102.3,1.0,18.7,38.5,24,0.0850984,2083.0
2023-07-06 17:25:15,28.7554,58.5038,334.0,378.0,260.0,599.0,1990.0,221.0,45.3372,35.3,33.8,101.1,53.3,1.0,16.9,37.9,24,0.0842472,1650.0
2023-07-06 19:21:54,27.134,59.7924,28.0,36.0,22.0,72.0,119.0,801.0,45.4114,31.4,39.8,101.2,19.6,0.0,16.1,27.7,17,0.0821672,537.0
2023-07-06 21:18:33,27.557,59.8351,0.0,0.0,0.0,0.0,0.0,487.0,45.7887,24.7,69.4,101.3,0.0,23.0,18.6,9.5,6,0.0696862,0.0
2023-07-06 21:36:57,30.1653,57.545,0.0,0.0,0.0,0.0,0.0,959.0,45.7657,23.6,75.7,101.3,0.0,52.0,19.0,7.1,4,0.0613654,0.0
2023-07-06 23:41:11,32.673,53.0565,0.0,0.0,0.0,0.0,0.0,630.0,45.6972,22.1,78.5,101.4,0.0,55.0,18.1,5.7,4,0.0611764,0.0
2023-07-07 01:45:25,33.2672,52.6168,0.0,0.0,0.0,0.0,0.0,369.0,45.6229,20.9,85.3,101.4,0.0,74.0,18.2,3.6,2,0.0578668,0.0
2023-07-07 03:49:39,34.9289,48.6351,0.0,0.0,0.0,0.0,0.0,619.0,45.56,21.4,77.2,101.4,0.0,41.0,17.1,5.8,4,0.0577722,2205.0
2023-07-07 05:53:53,34.9692,48.2443,27.0,31.0,20.0,40.0,97.0,588.0,45.6286,22.5,69.0,101.5,3.3,10.0,16.4,8.4,5,0.058056,1798.0
2023-07-07 06:10:53,33.106,46.7481,48.0,60.0,35.0,88.0,216.0,634.0,45.68,22.5,69.0,101.5,3.3,10.0,16.4,8.4,5,0.058056,1825.0
2023-07-07 08:54:23,30.2056,46.4305,1194.0,1453.0,864.0,2700.0,4455.0,300.0,45.4172,31.0,42.1,101.6,55.9,4.0,16.6,26.1,16,0.0869894,1410.0
2023-07-07 11:37:53,28.9266,47.6275,602.0,627.0,427.0,1073.0,3160.0,202.0,45.5942,33.6,36.0,101.6,102.9,1.0,16.4,33.4,21,0.108075,1587.0
2023-07-07 12:00:23,29.4302,48.171,515.0,509.0,387.0,867.0,2946.0,240.0,45.6171,34.4,36.7,101.6,108.9,1.0,17.4,34.5,22,0.108075,1687.0
2023-07-07 15:06:22,27.8893,50.5099,405.0,403.0,329.0,605.0,2741.0,182.0,45.6972,37.1,31.5,101.5,114.5,1.0,17.4,43.3,27,0.0846256,2510.0
2023-07-07 15:27:31,27.3253,53.2336,184.0,200.0,144.0,351.0,991.0,306.0,45.6742,35.2,36.8,101.5,104.9,1.0,18.2,36.0,23,0.0846256,2118.0
2023-07-07 17:24:10,26.1672,55.8412,336.0,340.0,262.0,570.0,2054.0,180.0,45.6344,35.3,35.1,101.6,53.5,1.0,17.5,37.2,23,0.078385,1384.0
2023-07-07 19:20:49,25.0695,58.0336,41.0,50.0,44.0,91.0,217.0,361.0,45.6743,32.5,40.7,101.6,18.8,0.0,17.4,29.1,18,0.0743192,517.0
2023-07-07 21:17:28,25.281,58.4061,0.0,0.0,0.0,0.0,0.0,256.0,46.0171,25.1,70.1,101.7,0.0,16.0,19.2,9.5,6,0.0654312,0.0
2023-07-07 21:36:55,29.6014,60.5863,0.0,0.0,0.0,0.0,0.0,275.0,46.0171,25.2,72.7,101.7,0.0,24.0,19.8,8.7,5,0.0620272,0.0
2023-07-07 23:41:09,34.4354,56.2931,0.0,0.0,0.0,0.0,0.0,337.0,45.9429,22.6,92.0,101.8,0.0,80.0,21.1,2.2,1,0.057394,0.0
2023-07-08 01:45:23,34.3649,55.1206,0.0,0.0,0.0,0.0,0.0,307.0,45.8743,22.0,72.9,101.7,0.0,20.0,16.8,7.2,4,0.0572996,0.0
2023-07-08 03:49:37,33.9721,49.2214,0.0,0.0,0.0,0.0,0.0,333.0,45.8171,21.7,73.2,101.8,0.0,20.0,16.6,6.9,4,0.0584342,1800.0
2023-07-08 05:53:51,33.7607,48.855,35.0,36.0,32.0,58.0,150.0,275.0,45.8343,21.9,68.3,101.8,4.9,5.0,15.7,8.3,5,0.0598526,1241.0
2023-07-08 06:11:04,32.6025,47.2855,63.0,71.0,40.0,119.0,286.0,337.0,45.8971,21.9,68.3,101.8,4.9,5.0,15.7,8.3,5,0.0598526,1336.0
2023-07-08 08:54:34,30.83,46.5832,1261.0,1534.0,922.0,2821.0,4838.0,194.0,45.7314,28.7,45.6,101.8,64.6,1.0,15.8,21.4,13,0.0808434,1528.0
2023-07-08 11:38:04,28.6346,46.0947,653.0,693.0,475.0,1269.0,3440.0,212.0,45.8343,33.6,34.6,101.8,105.3,1.0,15.8,34.0,21,0.0914334,1421.0
2023-07-08 12:00:02,28.1914,45.9176,573.0,588.0,416.0,1016.0,3195.0,165.0,45.8342,34.2,32.3,101.8,107.9,1.0,15.2,36.4,23,0.0914334,1465.0
2023-07-08 15:06:01,26.7312,47.2427,310.0,293.0,250.0,483.0,2159.0,203.0,45.8858,34.8,35.0,101.6,101.9,1.0,17.0,36.2,23,0.086233,1826.0
2023-07-08 15:27:16,23.7703,49.2336,308.0,334.0,257.0,476.0,2166.0,145.0,45.8629,35.2,34.1,101.6,94.1,1.0,17.0,37.5,23,0.086233,1518.0
2023-07-08 17:23:55,21.2022,51.3954,330.0,350.0,253.0,572.0,1972.0,100.0,45.8342,34.8,31.1,101.6,52.2,1.0,15.1,38.2,24,0.0846256,2038.0
2023-07-08 19:20:34,22.4913,54.4427,46.0,57.0,38.0,85.0,249.0,475.0,45.88,32.2,35.1,101.6,17.8,0.0,14.8,31.3,19,0.0820726,587.0
2023-07-08 21:17:13,22.4712,54.4427,0.0,0.0,0.0,0.0,0.0,447.0,46.1657,24.9,48.0,101.7,0.0,0.0,13.0,16.3,10,0.074603,0.0
2023-07-08 21:36:46,26.8117,57.9359,0.0,0.0,0.0,0.0,0.0,352.0,46.1428,23.7,51.6,101.7,0.0,0.0,13.1,14.2,9,0.0738464,0.0
2023-07-08 23:41:00,32.1896,56.1466,0.0,0.0,0.0,0.0,0.0,250.0,46.0914,20.4,72.3,101.8,0.0,15.0,15.2,6.6,4,0.069497,0.0
2023-07-09 01:45:14,32.2198,55.5603,0.0,0.0,0.0,0.0,0.0,372.0,46.04,20.7,63.4,101.8,0.0,2.0,13.5,8.9,6,0.06458,0.0
2023-07-09 03:49:28,31.8573,54.5099,0.0,0.0,0.0,0.0,0.0,613.0,45.9772,19.2,71.9,101.8,0.0,10.0,14.0,6.3,4,0.06146,2408.0
2023-07-09 05:53:42,31.8069,54.5344,29.0,30.0,28.0,48.0,119.0,411.0,46.0,19.4,77.4,101.8,3.5,12.0,15.3,5.1,3,0.0572996,1410.0
2023-07-09 06:10:44,31.4041,53.5817,47.0,59.0,42.0,95.0,263.0,408.0,46.0171,19.4,77.4,101.8,3.5,12.0,15.3,5.1,3,0.0572996,1804.0
2023-07-09 08:54:14,29.1482,56.6718,1133.0,1377.0,819.0,2506.0,4329.0,285.0,45.6914,30.6,33.3,101.8,57.0,0.0,12.6,29.2,18,0.0874622,1297.0
2023-07-09 11:37:44,30.4171,59.0962,757.0,798.0,535.0,1392.0,3646.0,233.0,45.897,35.3,27.1,101.8,105.4,1.0,13.5,41.8,26,0.094459,1136.0
2023-07-09 12:00:03,29.7424,59.3771,512.0,524.0,387.0,874.0,2987.0,339.0,45.8858,36.1,25.8,101.7,110.7,1.0,13.4,44.4,28,0.094459,1310.0
2023-07-09 15:06:02,28.5842,61.887,306.0,284.0,244.0,448.0,2230.0,232.0,46.0115,37.5,24.0,101.6,105.0,1.0,13.5,49.2,31,0.0892586,2023.0
2023-07-09 15:27:35,27.0635,63.9511,313.0,312.0,244.0,484.0,2236.0,129.0,45.9942,37.4,25.0,101.6,97.2,1.0,14.0,48.2,30,0.0892586,1898.0
2023-07-09 17:24:14,25.0191,65.9176,374.0,380.0,273.0,633.0,2115.0,166.0,45.92,36.0,26.8,101.6,55.0,1.0,13.9,43.6,27,0.0849092,2188.0
2023-07-09 19:20:53,24.717,67.3405,37.0,50.0,36.0,83.0,215.0,386.0,45.9486,33.3,28.8,101.6,20.9,0.0,12.7,36.5,23,0.0803706,357.0
2023-07-09 21:17:32,24.6263,66.9435,0.0,0.0,0.0,0.0,0.0,304.0,46.1829,23.2,55.2,101.7,0.0,0.0,13.7,12.8,8,0.0772502,0.0
2023-07-09 21:37:06,29.2791,68.7023,0.0,0.0,0.0,0.0,0.0,395.0,46.16,22.6,56.8,101.7,0.0,0.0,13.6,11.9,7,0.0721446,0.0
2023-07-09 23:41:20,34.1232,60.9099,0.0,0.0,0.0,0.0,0.0,311.0,46.1144,21.5,58.2,101.8,0.0,0.0,12.9,10.7,7,0.0683624,0.0
2023-07-10 01:45:34,33.9822,59.6702,0.0,0.0,0.0,0.0,0.0,364.0,46.0628,20.1,68.6,101.8,0.0,4.0,14.1,7.4,5,0.0637292,0.0
2023-07-10 03:49:48,34.4757,54.6321,0.0,0.0,0.0,0.0,0.0,414.0,46.0172,18.5,72.1,101.8,0.0,6.0,13.4,5.9,4,0.0601362,2282.0
2023-07-10 05:54:02,34.657,54.2168,22.0,30.0,24.0,39.0,107.0,527.0,45.9771,18.7,70.3,101.8,2.9,24.0,13.2,6.4,4,0.0585286,1397.0
2023-07-10 06:10:33,33.8513,52.4397,41.0,50.0,36.0,76.0,190.0,453.0,45.9886,18.7,70.3,101.8,2.9,24.0,13.2,6.4,4,0.0585286,1405.0
2023-07-10 08:54:03,31.7062,52.0855,1089.0,1286.0,798.0,2376.0,4202.0,365.0,45.6572,33.2,32.2,101.8,56.0,1.0,14.3,34.5,21,0.0918116,1401.0
2023-07-10 11:37:33,31.4746,55.9389,588.0,618.0,421.0,1043.0,3210.0,358.0,45.8742,35.8,30.2,101.7,103.7,1.0,15.6,41.0,26,0.091339,1236.0
2023-07-10 12:00:06,31.0314,56.6779,501.0,505.0,382.0,852.0,2948.0,308.0,45.8914,35.5,32.9,101.7,110.2,1.0,16.7,38.9,24,0.091339,1305.0
2023-07-10 15:06:05,29.5309,60.5863,309.0,322.0,266.0,432.0,2254.0,308.0,45.9771,37.2,28.4,101.7,101.7,1.0,15.9,45.5,28,0.0874622,2551.0
2023-07-10 15:27:32,26.0665,62.2901,312.0,322.0,256.0,535.0,2212.0,206.0,45.9543,36.8,26.8,101.6,93.0,1.0,14.6,45.4,28,0.0874622,1755.0
2023-07-10 17:24:11,24.9889,64.8244,380.0,413.0,285.0,690.0,2095.0,200.0,45.8857,36.3,27.9,101.6,53.7,1.0,14.7,43.5,27,0.0865166,1489.0
2023-07-10 19:20:50,23.5689,65.9053,49.0,54.0,38.0,94.0,237.0,285.0,45.9028,33.0,36.8,101.6,19.3,0.0,16.2,31.8,20,0.0835854,457.0
2023-07-10 21:17:29,22.9546,66.4672,0.0,0.0,0.0,0.0,0.0,335.0,46.1543,24.6,65.1,101.6,0.0,4.0,17.6,10.8,7,0.0699698,0.0
2023-07-10 21:37:09,28.7554,68.0733,0.0,0.0,0.0,0.0,0.0,251.0,46.137,22.4,78.1,101.7,0.0,43.0,18.4,5.9,4,0.0645802,0.0
2023-07-10 23:41:23,34.5965,61.826,0.0,0.0,0.0,0.0,0.0,413.0,46.0686,19.9,89.1,101.7,0.0,78.0,18.0,2.5,2,0.0596632,0.0
2023-07-11 01:45:37,34.3246,61.1053,0.0,0.0,0.0,0.0,0.0,295.0,46.0,19.1,72.2,101.7,0.0,26.0,14.0,6.1,4,0.0598526,0.0
2023-07-11 03:49:51,34.2138,57.5878,0.0,0.0,0.0,0.0,0.0,372.0,45.9485,16.9,85.5,101.7,0.0,72.0,14.4,2.8,2,0.0623108,1372.0
2023-07-11 05:54:05,34.0426,57.1298,24.0,30.0,22.0,43.0,114.0,394.0,45.8287,20.0,65.1,101.7,2.9,2.0,13.2,8.2,5,0.06146,1836.0
2023-07-11 06:10:17,33.1665,56.7267,42.0,50.0,34.0,80.0,184.0,291.0,45.88,20.0,65.1,101.7,2.9,2.0,13.2,8.2,5,0.06146,1480.0
2023-07-11 08:53:47,32.0385,57.6489,1159.0,1386.0,823.0,2525.0,4312.0,302.0,45.5543,31.9,37.6,101.7,55.6,1.0,15.6,29.6,18,0.092379,1599.0
2023-07-11 11:37:17,31.5451,60.6473,574.0,614.0,421.0,1011.0,3144.0,208.0,45.8115,35.6,33.9,101.7,102.5,1.0,17.2,38.5,24,0.0977686,1321.0
2023-07-11 12:00:00,31.2127,61.0687,521.0,519.0,390.0,861.0,2954.0,141.0,45.8171,35.5,34.5,101.6,109.5,1.0,17.4,38.0,24,0.105049,1338.0
2023-07-11 15:05:59,28.2619,63.1023,327.0,337.0,278.0,532.0,2244.0,207.0,45.8685,34.8,31.8,101.6,102.5,0.0,15.5,38.0,24,0.0913388,2052.0
2023-07-11 15:27:21,27.9598,64.7145,315.0,349.0,269.0,535.0,2252.0,220.0,45.8685,35.4,29.6,101.5,94.8,1.0,14.9,40.5,25,0.0913388,1867.0
2023-07-11 17:24:00,28.1914,65.0809,395.0,412.0,293.0,693.0,2137.0,307.0,45.8286,34.6,32.3,101.5,52.4,0.0,15.6,37.2,23,0.0890696,1255.0
2023-07-11 19:20:39,26.852,65.5634,50.0,55.0,39.0,92.0,252.0,338.0,45.8914,32.0,38.9,101.6,19.0,0.0,16.2,29.1,18,0.0848146,422.0
2023-07-11 21:17:18,26.5902,65.9908,0.0,0.0,0.0,0.0,0.0,322.0,46.1656,23.4,71.7,101.6,0.0,15.0,17.9,8.2,5,0.0752648,0.0
2023-07-11 21:37:04,32.6126,65.7893,0.0,0.0,0.0,0.0,0.0,482.0,46.1428,22.7,77.2,101.6,0.0,24.0,18.5,6.3,4,0.0666604,0.0
2023-07-11 23:41:18,37.4768,58.7725,0.0,0.0,0.0,0.0,0.0,438.0,46.0914,21.6,100.0,101.7,0.0,87.0,21.5,0.0,0,0.0610818,0.0
2023-07-12 01:45:32,36.6913,57.5023,0.0,0.0,0.0,0.0,0.0,424.0,46.0229,19.3,100.0,101.6,0.0,92.0,19.2,0.0,0,0.0574886,0.0
2023-07-12 03:49:46,34.1232,53.9786,0.0,0.0,0.0,0.0,0.0,472.0,45.9887,18.4,100.0,101.6,0.0,97.0,18.4,0.0,0,0.0547466,3600.0
2023-07-12 05:54:00,33.7909,54.0336,19.0,20.0,17.0,31.0,77.0,297.0,46.1829,18.9,100.0,101.6,3.1,97.0,18.9,0.0,0,0.0522882,1811.0
2023-07-12 06:10:43,33.8513,53.9053,44.0,46.0,43.0,91.0,220.0,691.0,46.2115,18.9,100.0,101.6,3.1,97.0,18.9,0.0,0,0.0522882,1905.0
2023-07-12 08:54:13,33.3276,52.6168,1037.0,1220.0,743.0,2232.0,3998.0,347.0,45.8857,31.0,56.2,101.7,53.4,20.0,21.2,19.7,12,0.0841528,1188.0
2023-07-12 11:37:43,31.1825,52.5252,647.0,680.0,474.0,1206.0,3371.0,245.0,46.0285,33.7,45.4,101.7,101.9,1.0,20.2,28.5,18,0.0941756,1278.0
2023-07-12 12:00:06,31.8774,53.2336,519.0,514.0,389.0,902.0,3003.0,259.0,46.0399,33.9,44.1,101.7,108.4,1.0,19.9,29.6,19,0.0941756,1392.0
2023-07-12 15:06:05,28.3425,55.0046,343.0,341.0,270.0,528.0,2311.0,192.0,46.0401,34.6,45.6,101.6,102.8,1.0,21.1,30.0,19,0.0846254,2077.0
2023-07-12 15:27:15,28.0102,57.4046,342.0,344.0,269.0,555.0,2308.0,295.0,46.0114,34.5,47.3,101.6,94.8,1.0,21.6,28.9,18,0.0846254,1718.0
2023-07-12 17:23:54,24.8781,59.1573,386.0,426.0,302.0,712.0,2085.0,283.0,46.0172,33.8,46.7,101.5,51.8,0.0,20.7,28.0,18,0.0804652,1894.0
2023-07-12 19:20:33,25.2709,61.6122,54.0,54.0,42.0,91.0,269.0,300.0,46.08,30.4,62.4,101.5,16.2,2.0,22.2,16.3,10,0.0718608,328.0
2023-07-12 21:17:12,25.3716,62.0824,0.0,0.0,0.0,0.0,0.0,499.0,46.2571,24.8,100.0,101.5,0.0,94.0,24.7,0.0,0,0.0606088,0.0
2023-07-12 21:36:51,29.2388,64.458,0.0,0.0,0.0,0.0,0.0,293.0,46.2344,24.5,100.0,101.5,0.0,95.0,24.3,0.0,0,0.0560704,0.0
2023-07-12 23:41:05,34.1031,59.3466,0.0,0.0,0.0,0.0,0.0,457.0,46.1942,23.4,100.0,101.5,0.0,96.0,23.3,0.0,0,0.0530446,0.0
2023-07-13 01:45:19,34.4656,58.6321,0.0,0.0,0.0,0.0,0.0,483.0,46.1257,21.9,100.0,101.5,0.0,94.0,21.8,0.0,0,0.052761,0.0
2023-07-13 03:49:33,34.1635,55.1511,0.0,0.0,0.0,0.0,0.0,418.0,46.0685,18.9,100.0,101.4,0.0,98.0,18.8,0.0,0,0.0538956,3255.0
2023-07-13 05:53:47,34.4052,54.8275,24.0,25.0,22.0,38.0,95.0,462.0,46.2114,17.5,100.0,101.4,0.2,98.0,17.4,0.0,0,0.0533282,1651.0
2023-07-13 06:11:00,32.1191,54.3878,53.0,58.0,50.0,95.0,258.0,631.0,46.2286,18.1,100.0,101.4,3.3,98.0,18.0,0.0,0,0.0533282,2966.0
2023-07-13 08:54:30,30.0143,55.7069,1038.0,1234.0,735.0,2261.0,3980.0,416.0,45.9314,31.5,57.3,101.5,54.4,11.0,21.9,19.7,12,0.0868004,1174.0
2023-07-13 11:38:00,28.5842,59.029,616.0,611.0,416.0,1010.0,3248.0,242.0,46.1599,34.5,43.8,101.5,101.8,1.0,20.2,30.7,19,0.104955,1159.0
2023-07-13 12:00:08,29.0878,59.8595,545.0,555.0,387.0,913.0,3111.0,191.0,46.1657,34.1,44.4,101.4,107.8,1.0,20.2,29.8,19,0.104955,1061.0
2023-07-13 15:06:07,27.2951,62.1374,335.0,331.0,278.0,508.0,2335.0,171.0,46.1657,34.8,51.6,101.3,101.6,1.0,23.2,27.0,17,0.0807488,1625.0
2023-07-13 15:27:16,26.3585,62.455,339.0,337.0,278.0,554.0,2296.0,177.0,46.1543,35.0,47.6,101.3,93.6,1.0,22.1,29.5,19,0.0807488,1556.0
2023-07-13 17:23:55,26.1471,62.687,404.0,438.0,283.0,741.0,2085.0,248.0,46.1771,34.9,51.2,101.3,63.0,1.0,23.2,27.2,17,0.0755484,1437.0
2023-07-13 19:20:34,24.717,63.9573,55.0,60.0,44.0,106.0,277.0,314.0,46.2057,30.2,75.7,101.3,16.6,14.0,25.3,10.4,7,0.0655258,380.0
2023-07-13 21:17:13,24.7673,63.8595,0.0,0.0,0.0,0.0,0.0,383.0,46.3029,25.4,100.0,101.3,0.0,97.0,25.2,0.0,0,0.0554084,0.0
2023-07-13 21:36:41,28.5641,66.0336,0.0,0.0,0.0,0.0,0.0,276.0,46.2971,24.6,100.0,101.4,0.0,97.0,24.4,0.0,0,0.053801,0.0
2023-07-13 23:40:55,33.5492,60.7023,0.0,0.0,0.0,0.0,0.0,329.0,46.2401,23.8,100.0,101.4,0.0,98.0,23.6,0.0,0,0.0513428,0.0
2023-07-14 01:45:09,32.4816,60.3359,0.0,0.0,0.0,0.0,0.0,276.0,46.1943,22.6,100.0,101.3,0.0,98.0,22.5,0.0,0,0.0486006,0.0
2023-07-14 03:49:23,33.9419,58.2046,0.0,0.0,0.0,0.0,0.0,338.0,46.1371,21.3,100.0,101.3,0.0,98.0,21.1,0.0,0,0.0488842,2892.0
2023-07-14 05:53:37,33.388,57.9664,16.0,21.0,22.0,32.0,87.0,531.0,46.3829,19.7,100.0,101.4,0.0,98.0,19.6,0.0,0,0.0472768,3152.0
2023-07-14 06:11:32,32.0083,60.4885,48.0,58.0,45.0,94.0,272.0,346.0,46.4458,19.8,100.0,101.4,3.3,98.0,19.7,0.0,0,0.0472768,3835.0
2023-07-14 08:55:02,30.1754,58.3328,980.0,1160.0,703.0,2134.0,3756.0,165.0,46.0971,32.1,39.8,101.4,52.4,3.0,16.7,28.9,18,0.094932,1083.0
2023-07-14 11:38:32,30.2459,58.4305,598.0,607.0,429.0,1042.0,3215.0,151.0,46.2401,36.0,32.0,101.3,98.3,1.0,16.7,40.4,25,0.114315,1180.0
2023-07-14 12:00:20,27.1139,71.8718,537.0,550.0,398.0,922.0,3047.0,311.0,46.2057,37.4,29.3,101.3,104.4,1.0,16.4,45.4,28,0.114315,959.0
2023-07-14 15:06:19,28.836,52.287,337.0,330.0,286.0,569.0,2331.0,272.0,46.1943,37.5,24.9,101.2,98.7,1.0,14.0,48.5,30,0.105711,1539.0
2023-07-14 15:27:46,26.2981,61.1664,355.0,360.0,272.0,607.0,2288.0,281.0,46.1772,37.5,24.4,101.2,90.2,1.0,13.7,48.6,30,0.105711,1459.0
2023-07-14 17:24:25,30.3668,62.2718,368.0,404.0,278.0,683.0,2048.0,513.0,46.1656,36.5,32.0,101.1,49.9,1.0,17.0,41.5,26,0.0967284,1478.0
2023-07-14 19:21:04,31.3638,60.1588,54.0,54.0,42.0,92.0,267.0,1014.0,46.2228,32.2,50.6,101.2,17.2,0.0,20.6,23.8,15,0.083491,420.0
2023-07-14 21:17:43,32.0385,55.0962,0.0,0.0,0.0,0.0,0.0,406.0,46.3943,25.1,89.8,101.3,0.0,79.0,23.2,3.3,2,0.070348,0.0
2023-07-14 21:37:46,31.7465,54.5344,0.0,0.0,0.0,0.0,0.0,309.0,46.3543,25.2,86.0,101.3,0.0,70.0,22.6,4.5,3,0.0685514,0.0
2023-07-14 23:42:00,29.9941,52.6534,0.0,0.0,0.0,0.0,0.0,468.0,46.2971,22.9,88.0,101.4,0.0,77.0,20.8,3.4,2,0.0646746,0.0
2023-07-15 01:46:14,28.2821,52.7328,0.0,0.0,0.0,0.0,0.0,258.0,46.2343,20.9,88.4,101.4,0.0,81.0,18.8,2.9,2,0.0643912,0.0
2023-07-15 03:50:28,25.6133,54.2046,0.0,0.0,0.0,0.0,0.0,188.0,46.1886,20.0,98.5,101.4,0.0,90.0,19.6,0.3,0,0.0634456,2249.0
2023-07-15 05:54:42,25.2507,54.7542,20.0,22.0,18.0,38.0,78.0,218.0,46.1314,23.7,64.4,101.4,2.7,9.0,16.5,10.4,7,0.0613654,1697.0
2023-07-15 06:11:06,23.6193,57.6061,43.0,51.0,42.0,90.0,176.0,183.0,46.1543,23.7,64.4,101.4,2.7,9.0,16.5,10.4,7,0.0613654,1974.0
2023-07-15 08:54:36,23.7502,60.2931,1135.0,1326.0,793.0,2448.0,4063.0,131.0,45.9886,33.2,41.9,101.4,53.4,0.0,18.5,29.6,19,0.0927572,1242.0
2023-07-15 11:38:06,24.4652,62.1985,648.0,667.0,457.0,1156.0,3330.0,199.0,46.2058,37.1,37.4,101.4,100.6,1.0,20.1,39.5,25,0.111195,1080.0
2023-07-15 12:00:45,23.3574,62.8458,523.0,535.0,376.0,898.0,3044.0,219.0,46.2056,37.5,35.4,101.4,106.8,1.0,19.5,41.7,26,0.111195,1031.0
2023-07-15 15:06:44,23.1761,63.0473,343.0,343.0,272.0,504.0,2303.0,188.0,46.3314,39.2,31.1,101.3,101.8,1.0,18.9,48.8,31,0.0967284,1466.0
2023-07-15 15:27:46,25.9557,65.0992,341.0,351.0,265.0,544.0,2315.0,336.0,46.32,38.3,32.2,101.2,93.9,1.0,18.8,45.7,29,0.0967284,1730.0
2023-07-15 17:24:25,31.4746,63.1023,383.0,416.0,276.0,703.0,2134.0,218.0,46.2628,37.2,30.7,101.2,50.9,1.0,17.1,44.0,28,0.0938918,1412.0
2023-07-15 19:21:04,31.253,62.1496,55.0,59.0,43.0,96.0,236.0,365.0,46.2629,34.1,35.0,101.2,16.8,0.0,16.4,34.7,22,0.0913388,317.0
2023-07-15 21:17:43,31.8875,57.6489,1.0,0.0,0.0,0.0,0.0,571.0,46.4744,25.9,71.3,101.3,0.0,28.0,20.2,9.6,6,0.0765884,0.0
2023-07-15 21:37:42,31.7364,57.087,0.0,0.0,0.0,0.0,0.0,730.0,46.4572,25.4,76.2,101.4,0.0,40.0,20.7,7.7,5,0.0699698,0.0
2023-07-15 23:41:56,30.679,54.5466,0.0,0.0,0.0,0.0,0.0,395.0,46.3772,23.9,79.7,101.4,0.0,56.0,20.1,6.0,4,0.0682678,0.0
2023-07-16 01:46:10,28.3425,53.2275,0.0,0.0,0.0,0.0,0.0,224.0,46.3315,21.4,94.8,101.4,0.0,83.0,20.4,1.3,1,0.0655258,0.0
2023-07-16 03:50:24,25.1702,53.5634,0.0,0.0,0.0,0.0,0.0,434.0,46.2628,22.8,76.5,101.3,0.0,46.0,18.4,6.5,4,0.0648638,2900.0
