Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Substrate Temperature,Dew Point,Vapour-Pressure Deficit
2023-03-04 15:49:53,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.90286,13.9,82.6,100.7,16.6,10.9,2.8
2023-03-04 18:43:53,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.88571,12.9,100.0,100.7,16.2,12.8,0.0
2023-03-04 21:37:53,14.9885,94.7786,0.0,0.0,0.0,1.0,0.0,206.0,2.86285,12.6,100.0,100.9,15.9,12.6,0.0
2023-03-04 21:54:10,14.9885,94.7786,9.0,16.0,14.0,39.0,15.0,206.0,2.86857,12.3,100.0,100.9,15.9,12.3,0.0
2023-03-05 00:01:11,14.9885,94.7786,508.0,744.0,414.0,1542.0,841.0,206.0,2.82857,12.5,100.0,100.8,15.6,12.4,0.0
2023-03-05 02:08:12,14.9885,94.7786,4071.0,5831.0,3286.0,12083.0,7099.0,206.0,2.82286,12.4,100.0,100.8,15.4,12.4,0.0
2023-03-05 04:15:13,14.9885,94.7786,3936.0,5675.0,3162.0,11717.0,6807.0,206.0,2.80572,12.5,100.0,100.8,15.3,12.5,0.0
2023-03-05 06:22:14,14.9885,94.7786,2633.0,3820.0,2112.0,7934.0,4266.0,206.0,2.84,12.4,100.0,100.8,15.0,12.4,0.0
2023-03-05 06:35:37,14.9885,94.7786,2362.0,3394.0,1861.0,7059.0,3822.0,206.0,2.85714,12.4,100.0,100.8,15.0,12.3,0.0
2023-03-05 08:43:06,14.9885,94.7786,900.0,1302.0,754.0,2775.0,1420.0,206.0,2.85714,12.7,100.0,100.8,15.0,12.7,0.0
2023-03-05 21:38:07,14.9885,94.7786,37.0,50.0,35.0,109.0,65.0,206.0,2.83428,12.2,100.0,100.9,17.0,12.1,0.0
2023-03-05 21:53:14,14.9885,94.7786,2055.0,3092.0,1690.0,6403.0,3431.0,206.0,2.81714,12.2,100.0,100.9,17.0,12.1,0.0
2023-03-05 23:59:44,14.9885,94.7786,4694.0,6803.0,3863.0,14160.0,7995.0,206.0,2.81143,12.3,100.0,100.8,16.8,12.3,0.0
2023-03-06 02:06:14,14.9885,94.7786,4660.0,6767.0,3845.0,14134.0,7882.0,206.0,2.8,11.8,100.0,100.9,16.5,11.8,0.0
2023-03-06 04:12:44,14.9885,94.7786,3858.0,5619.0,3192.0,11722.0,6408.0,206.0,2.85714,12.1,100.0,100.9,16.4,12.0,0.0
2023-03-06 06:19:14,14.9885,94.7786,4191.0,6087.0,3416.0,12683.0,7041.0,206.0,2.85714,11.6,100.0,100.8,16.1,11.6,0.0
2023-03-06 06:33:34,14.9885,94.7786,2638.0,3828.0,2156.0,7936.0,4458.0,206.0,2.87428,11.6,100.0,100.8,16.0,11.5,0.0
2023-03-06 08:41:03,14.9885,94.7786,313.0,456.0,280.0,958.0,596.0,206.0,2.88,13.1,100.0,100.8,16.0,13.0,0.0
2023-03-06 10:48:32,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.86285,22.4,68.1,100.8,17.0,16.2,8.7
2023-03-06 11:17:10,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.87429,15.5,85.8,100.9,17.2,13.1,2.5
2023-03-06 13:22:39,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.85714,26.5,93.7,100.7,17.7,25.2,2.2
2023-03-06 15:28:08,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.83428,21.7,68.0,100.6,18.6,15.5,8.3
2023-03-06 15:50:02,14.9885,94.7786,3.0,7.0,7.0,15.0,8.0,206.0,2.83429,18.2,77.0,100.6,18.6,14.0,4.8
2023-03-06 18:44:01,14.9885,94.7786,66.0,115.0,93.0,266.0,109.0,206.0,2.82857,13.9,100.0,100.5,17.7,13.9,0.0
2023-03-06 21:38:00,14.9885,94.7786,2195.0,3301.0,1941.0,6897.0,3461.0,206.0,2.81143,12.9,100.0,100.6,17.2,12.9,0.0
2023-03-06 21:54:22,14.9885,94.7786,4717.0,6838.0,3856.0,14189.0,8075.0,206.0,2.8,12.9,100.0,100.6,17.1,12.9,0.0
2023-03-07 00:00:52,14.9885,94.7786,5139.0,7474.0,4199.0,15511.0,8856.0,206.0,2.78286,12.2,100.0,100.5,16.8,12.2,0.0
2023-03-07 02:07:22,14.9885,94.7786,10348.0,14134.0,7559.0,29137.0,19033.0,206.0,2.89143,11.8,100.0,100.5,16.5,11.7,0.0
2023-03-07 04:13:52,14.9885,94.7786,10041.0,13738.0,7374.0,28308.0,18357.0,206.0,2.89714,11.6,100.0,100.4,16.2,11.6,0.0
2023-03-07 06:20:22,14.9885,94.7786,876.0,1314.0,742.0,2706.0,1465.0,206.0,2.94286,11.9,100.0,100.5,16.0,11.8,0.0
2023-03-07 06:33:55,14.9885,94.7786,489.0,695.0,460.0,1446.0,947.0,206.0,2.94857,11.6,100.0,100.5,16.0,11.6,0.0
2023-03-07 08:41:24,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.94285,15.7,94.6,100.6,16.1,14.8,1.0
2023-03-07 10:48:53,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.93714,22.4,71.2,100.6,17.0,16.9,7.8
2023-03-07 11:18:31,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.90286,24.8,59.2,100.6,17.4,16.2,12.8
2023-03-07 13:24:00,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.89143,23.1,59.6,100.6,18.7,14.8,11.4
2023-03-07 15:29:29,14.9885,94.7786,7.0,13.0,12.0,28.0,15.0,206.0,2.84571,21.0,61.1,100.5,18.8,13.2,9.7
2023-03-07 15:50:37,14.9885,94.7786,103.0,183.0,136.0,406.0,169.0,206.0,2.84571,19.9,65.3,100.5,18.8,13.2,8.1
2023-03-07 18:44:36,14.9885,94.7786,3072.0,4506.0,2577.0,9399.0,5236.0,206.0,2.82285,13.4,100.0,100.6,18.0,13.3,0.0
2023-03-07 21:38:35,14.9885,94.7786,5966.0,8783.0,4823.0,17951.0,11425.0,206.0,2.78857,12.7,100.0,100.7,17.2,12.7,0.0
2023-03-07 21:53:15,14.9885,94.7786,6619.0,9649.0,5346.0,19932.0,12745.0,206.0,2.78857,12.3,100.0,100.7,17.2,12.3,0.0
2023-03-07 23:59:45,14.9885,94.7786,9236.0,12637.0,6788.0,26137.0,16231.0,206.0,2.94286,12.9,100.0,100.6,16.9,12.8,0.0
2023-03-08 02:06:15,14.9885,94.7786,8799.0,12061.0,6503.0,24901.0,15529.0,206.0,2.94857,13.4,100.0,100.6,16.7,13.3,0.0
2023-03-08 04:12:45,14.9885,94.7786,6120.0,8804.0,4957.0,18200.0,11546.0,206.0,2.96,13.5,100.0,100.5,16.6,13.4,0.0
2023-03-08 06:19:15,14.9885,94.7786,465.0,677.0,426.0,1428.0,888.0,206.0,2.94285,13.7,100.0,100.6,16.6,13.6,0.0
2023-03-08 06:33:58,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.93143,13.7,100.0,100.6,16.6,13.6,0.0
2023-03-08 08:41:27,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.93714,15.2,100.0,100.7,16.7,15.1,0.0
2023-03-08 10:48:56,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.92571,21.6,75.9,100.8,17.1,17.1,6.2
2023-03-08 11:29:49,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.86857,24.4,72.3,100.8,18.7,19.0,8.4
2023-03-08 11:29:49,14.9885,94.7786,7.0,15.0,13.0,33.0,15.0,206.0,2.85142,24.4,72.3,100.8,18.7,19.0,8.4
2023-03-08 11:29:49,14.9885,94.7786,115.0,195.0,135.0,412.0,187.0,206.0,2.84571,24.4,72.3,100.8,18.7,19.0,8.4
2023-03-08 13:35:18,14.9885,94.7786,2678.0,3996.0,2307.0,8280.0,4589.0,206.0,2.81714,24.5,77.9,100.8,19.0,20.3,6.8
2023-03-08 22:54:22,14.9885,94.7786,5837.0,8597.0,4806.0,17780.0,10985.0,206.0,2.77143,13.1,100.0,101.0,17.7,13.1,0.0
2023-03-09 01:00:52,14.9885,94.7786,6457.0,9495.0,5267.0,19535.0,12434.0,206.0,2.77143,10.6,100.0,100.9,17.3,10.6,0.0
2023-03-09 03:07:22,14.9885,94.7786,9504.0,12521.0,6463.0,25577.0,17155.0,206.0,2.93143,9.7,100.0,100.8,16.3,9.7,0.0
2023-03-09 05:13:52,14.9885,94.7786,8850.0,11673.0,6086.0,23935.0,16078.0,206.0,2.93714,9.0,100.0,100.8,15.9,9.0,0.0
2023-03-09 06:35:11,14.9885,94.7786,3489.0,4863.0,2610.0,9806.0,6936.0,206.0,2.94285,11.1,100.0,100.8,15.8,11.1,0.0
2023-03-09 08:42:40,14.9885,94.7786,613.0,906.0,544.0,1854.0,1110.0,206.0,2.93143,16.6,100.0,100.8,16.3,16.5,0.0
2023-03-09 10:50:09,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.93142,20.1,89.6,100.8,17.2,18.3,2.5
2023-03-09 11:17:27,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.93143,21.2,90.4,100.8,17.4,19.4,2.4
2023-03-09 13:22:56,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.90858,23.3,83.5,100.8,18.9,20.3,4.7
2023-03-09 15:28:25,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.85715,28.4,75.5,100.7,19.6,23.5,9.5
2023-03-09 15:50:53,14.9885,94.7786,7.0,15.0,13.0,32.0,20.0,206.0,2.85142,28.4,75.5,100.7,19.6,23.5,9.5
2023-03-09 18:44:52,14.9885,94.7786,179.0,241.0,173.0,547.0,356.0,206.0,2.84,17.4,100.0,100.7,19.6,17.4,0.0
2023-03-09 21:38:51,14.9885,94.7786,2999.0,4425.0,2516.0,9219.0,4987.0,206.0,2.80571,14.0,100.0,100.7,18.8,14.0,0.0
2023-03-09 21:54:48,14.9885,94.7786,6108.0,8932.0,4915.0,18392.0,11554.0,206.0,2.76,14.1,100.0,100.6,18.7,14.1,0.0
2023-03-10 00:01:18,14.9885,94.7786,6656.0,9698.0,5317.0,19931.0,12765.0,206.0,2.8,14.5,100.0,100.5,18.2,14.5,0.0
2023-03-10 02:07:48,14.9885,94.7786,9921.0,13069.0,6680.0,26527.0,18434.0,206.0,2.93714,13.8,100.0,100.4,17.9,13.8,0.0
2023-03-10 04:14:18,14.9885,94.7786,9063.0,11966.0,6163.0,24356.0,16965.0,206.0,2.93714,13.3,100.0,100.3,17.6,13.3,0.0
2023-03-10 06:20:48,14.9885,94.7786,808.0,1202.0,697.0,2503.0,1304.0,206.0,2.96,13.7,100.0,100.2,17.4,13.6,0.0
2023-03-10 06:34:32,14.9885,94.7786,460.0,722.0,457.0,1584.0,684.0,206.0,2.92571,13.7,100.0,100.2,17.4,13.6,0.0
2023-03-10 18:43:21,14.9885,94.7786,1545.0,2523.0,1558.0,5380.0,2066.0,206.0,2.81714,16.4,100.0,100.0,19.1,16.4,0.0
2023-03-10 21:37:20,14.9885,94.7786,6869.0,10163.0,5670.0,21372.0,13077.0,206.0,2.81714,15.1,100.0,100.0,18.7,15.1,0.0
2023-03-10 21:53:55,14.9885,94.7786,9280.0,13386.0,7295.0,27977.0,18677.0,206.0,2.84,14.8,100.0,100.0,18.7,14.7,0.0
2023-03-11 00:00:25,14.9885,94.7786,2306.0,3439.0,2004.0,7183.0,3847.0,206.0,2.92,13.1,100.0,100.1,18.1,13.1,0.0
2023-03-11 02:06:55,14.9885,94.7786,5737.0,8180.0,4491.0,16938.0,9689.0,206.0,2.91428,12.6,100.0,100.1,17.6,12.5,0.0
2023-03-11 04:13:25,14.9885,94.7786,411.0,643.0,388.0,1364.0,637.0,206.0,2.91428,12.3,100.0,100.0,17.3,12.2,0.0
2023-03-11 06:19:55,14.9885,94.7786,773.0,1104.0,663.0,2288.0,1465.0,206.0,2.91428,12.4,100.0,99.9,17.0,12.4,0.0
2023-03-11 06:35:05,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.86857,12.3,100.0,99.9,16.9,12.3,0.0
2023-03-11 08:42:34,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,2.86858,13.6,100.0,99.9,16.9,13.6,0.0
2023-03-11 15:39:24,14.9885,94.7786,138.0,221.0,165.0,516.0,193.0,206.0,2.81143,19.6,100.0,99.8,19.8,19.5,0.0
2023-03-11 15:50:10,14.9885,94.7786,3430.0,5120.0,2924.0,10631.0,5737.0,206.0,2.81714,19.6,100.0,99.8,19.8,19.5,0.0
2023-03-11 18:44:09,14.9885,94.7786,6211.0,9017.0,4931.0,18292.0,10853.0,206.0,2.77715,16.6,100.0,99.9,19.5,16.6,0.0
2023-03-11 21:38:08,14.9885,94.7786,5930.0,8809.0,4849.0,17899.0,10524.0,206.0,2.79429,12.1,100.0,100.0,18.6,12.0,0.0
2023-03-11 21:54:05,14.9885,94.7786,2471.0,3683.0,2106.0,7716.0,3194.0,206.0,2.92571,11.6,100.0,100.0,18.5,11.6,0.0
2023-03-12 00:00:35,14.9885,94.7786,9715.0,12946.0,6681.0,26393.0,17667.0,206.0,2.93714,9.9,100.0,100.0,17.8,9.9,0.0
2023-03-12 02:07:05,14.9885,94.7786,3583.0,4953.0,2742.0,10075.0,7044.0,206.0,2.94857,9.2,100.0,100.1,17.0,9.1,0.0
2023-03-12 04:13:35,14.9885,94.7786,145.0,256.0,184.0,579.0,134.0,206.0,2.94285,8.5,100.0,100.1,16.4,8.5,0.0
2023-03-12 06:20:05,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,4.46286,8.3,100.0,100.2,16.0,8.3,0.0
2023-03-12 06:32:30,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,4.45143,8.3,100.0,100.2,16.0,8.3,0.0
2023-03-12 08:39:59,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,4.44571,19.3,92.3,100.4,16.3,17.9,1.7
2023-03-12 10:47:28,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,206.0,4.42858,26.2,66.6,100.5,17.8,19.4,11.4
2023-03-12 11:18:39,14.9885,94.7786,7.0,8.0,7.0,18.0,15.0,206.0,4.40571,28.1,72.6,100.5,18.2,22.6,10.5
2023-03-12 13:24:08,14.9885,94.7786,55.0,86.0,54.0,187.0,117.0,206.0,4.41715,32.0,66.5,100.5,19.9,24.8,15.9
2023-03-12 15:29:37,14.9885,94.7786,1113.0,1593.0,853.0,3116.0,2990.0,206.0,4.39429,28.6,51.9,100.6,20.6,17.7,18.8
2023-03-12 15:51:23,14.9885,94.7786,2240.0,3054.0,1603.0,5996.0,6462.0,206.0,4.42858,26.8,62.1,100.7,20.7,18.8,13.3
2023-03-12 18:45:22,14.9885,94.7786,2546.0,3457.0,1786.0,6764.0,7351.0,206.0,4.42285,14.6,100.0,101.0,19.5,14.6,0.0
2023-03-12 21:39:21,14.9885,94.7786,3445.0,4526.0,2246.0,8928.0,9073.0,206.0,4.56,13.2,100.0,101.2,18.7,13.2,0.0
2023-03-12 21:54:00,14.9885,94.7786,3281.0,4271.0,2105.0,8392.0,8516.0,55.0,4.54857,13.6,100.0,101.3,18.6,13.5,0.0
2023-03-13 00:00:30,14.9885,94.7786,2713.0,3464.0,1738.0,6784.0,7260.0,91.0,4.55429,13.0,100.0,101.4,18.2,13.0,0.0
2023-03-13 02:07:00,14.9885,94.7786,333.0,413.0,229.0,822.0,804.0,360.0,4.50287,12.9,100.0,101.4,17.8,12.9,0.0
2023-03-13 04:13:30,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,214.0,4.46286,13.6,100.0,101.4,17.5,13.5,0.0
2023-03-13 15:29:29,14.9885,94.7786,2332.0,3317.0,1782.0,6508.0,7342.0,93.0,4.39428,21.9,66.4,101.5,20.1,15.3,8.8
2023-03-13 15:50:46,14.9885,94.7786,2066.0,3602.0,1912.0,7009.0,7884.0,82.0,4.41143,21.9,66.4,101.5,20.1,15.3,8.8
2023-03-13 18:44:45,14.9885,94.7786,3392.0,4421.0,2172.0,8650.0,9011.0,104.0,4.52,14.7,100.0,101.4,19.3,14.6,0.0
2023-03-13 21:38:44,14.9885,94.7786,3369.0,4303.0,2129.0,8497.0,8743.0,146.0,4.54857,12.8,100.0,101.4,18.4,12.7,0.0
2023-03-13 21:54:00,14.9885,94.7786,2781.0,3575.0,1780.0,7040.0,7174.0,389.0,4.51429,12.8,100.0,101.4,18.3,12.7,0.0
2023-03-14 00:00:30,14.9885,94.7786,409.0,493.0,269.0,973.0,1065.0,447.0,4.48572,13.0,100.0,101.3,17.9,13.0,0.0
2023-03-14 02:07:00,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,134.0,4.46286,13.1,100.0,101.2,17.7,13.1,0.0
2023-03-14 04:13:30,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,175.0,4.46858,13.2,100.0,101.1,17.5,13.1,0.0
2023-03-14 06:20:00,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,438.0,4.4,13.2,100.0,100.9,17.2,13.2,0.0
2023-03-14 06:33:44,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,103.0,4.34856,12.7,100.0,100.9,17.1,12.7,0.0
2023-03-14 06:33:44,14.9885,94.7786,7.0,8.0,6.0,20.0,17.0,103.0,4.32,12.7,100.0,100.9,17.1,12.7,0.0
2023-03-14 08:41:13,14.9885,94.7786,66.0,93.0,56.0,183.0,136.0,103.0,4.31428,16.4,89.5,100.8,17.3,14.6,2.0
2023-03-14 10:48:42,14.9885,94.7786,1080.0,1524.0,824.0,3031.0,2913.0,103.0,4.38857,23.9,61.0,100.6,18.1,15.8,11.5
2023-03-14 14:57:23,14.9885,94.7786,2062.0,2773.0,1419.0,5325.0,6000.0,103.0,4.37143,19.6,58.8,100.2,20.0,11.3,9.4
2023-03-14 16:02:10,14.9885,94.7786,2436.0,3139.0,1623.0,6217.0,6964.0,103.0,4.38286,14.9,83.0,100.1,19.5,12.0,2.9
2023-03-14 18:56:09,14.9885,94.7786,1020.0,1358.0,711.0,2666.0,2692.0,103.0,4.46286,15.9,100.0,99.9,18.9,15.8,0.0
2023-03-14 21:50:08,14.9885,94.7786,2560.0,3283.0,1608.0,6464.0,7015.0,103.0,4.46858,15.4,100.0,100.0,18.6,15.3,0.0
2023-03-14 21:54:26,14.9885,94.7786,1739.0,2160.0,1104.0,4189.0,4922.0,103.0,4.56572,15.4,100.0,100.0,18.6,15.3,0.0
2023-03-15 00:00:56,14.9885,94.7786,293.0,367.0,207.0,739.0,758.0,103.0,4.51428,15.2,100.0,99.9,18.4,15.1,0.0
2023-03-15 02:07:26,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,103.0,4.46286,14.9,100.0,99.8,18.2,14.8,0.0
2023-03-15 04:13:56,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,103.0,4.43429,14.4,100.0,99.7,18.1,14.3,0.0
2023-03-15 06:20:26,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,103.0,4.41143,13.6,100.0,99.8,17.8,13.5,0.0
2023-03-15 06:35:34,14.9885,94.7786,0.0,0.0,0.0,0.0,0.0,103.0,4.36572,13.6,100.0,99.8,17.7,13.6,0.0
2023-03-15 08:43:03,14.9885,94.7786,7.0,8.0,6.0,20.0,17.0,103.0,4.31428,18.5,88.5,99.9,17.6,16.5,2.4
2023-03-15 10:50:32,14.9885,94.7786,57.0,88.0,59.0,190.0,132.0,103.0,4.31428,26.7,66.7,99.9,18.4,19.9,11.7
2023-03-15 11:21:52,14.9885,94.7786,1111.0,1529.0,829.0,3026.0,2923.0,103.0,4.35428,26.1,61.7,99.9,18.8,18.1,13.0
2023-03-15 13:27:21,14.9885,94.7786,2102.0,2893.0,1544.0,5604.0,6939.0,103.0,4.39429,17.5,95.0,99.9,19.5,16.6,1.0
2023-03-15 15:32:50,14.9885,94.7786,2469.0,3207.0,1642.0,6266.0,6945.0,103.0,4.4,14.9,100.0,100.1,18.8,14.8,0.0
2023-03-15 15:49:12,14.9885,94.7786,3508.0,4549.0,2232.0,8848.0,9504.0,103.0,4.46286,14.7,100.0,100.1,18.7,14.7,0.0
2023-03-15 18:43:11,14.9885,94.7786,3721.0,4700.0,2318.0,9144.0,10255.0,103.0,4.49715,13.6,100.0,100.4,18.2,13.5,0.0
2023-03-15 21:37:10,13.8908,94.7786,2340.0,2948.0,1475.0,5914.0,6229.0,103.0,4.47429,13.3,100.0,100.7,17.7,13.3,0.0
2023-03-15 21:52:43,14.1224,94.7786,399.0,516.0,281.0,1009.0,1061.0,96.0,4.49143,12.9,100.0,100.6,17.7,12.8,0.0
2023-03-15 23:59:13,13.5282,94.7786,0.0,0.0,0.0,0.0,0.0,96.0,4.45143,12.9,100.0,100.8,17.4,12.8,0.0
2023-03-16 02:05:43,14.495,94.7786,0.0,0.0,0.0,0.0,0.0,96.0,4.42285,12.8,100.0,100.8,17.1,12.8,0.0
2023-03-16 04:12:13,14.7166,94.7786,0.0,0.0,0.0,0.0,0.0,96.0,4.37142,13.1,100.0,100.9,16.9,13.1,0.0
2023-03-16 06:18:43,15.1496,97.2397,0.0,0.0,0.0,0.0,0.0,96.0,4.33142,13.0,100.0,100.9,16.8,12.9,0.0
2023-03-16 08:25:13,14.8576,99.2244,6.0,13.0,7.0,25.0,24.0,96.0,4.27428,19.0,81.8,101.2,16.9,15.8,4.0
2023-03-16 10:31:43,13.6088,100.049,62.0,98.0,55.0,187.0,133.0,96.0,4.27429,26.7,69.9,101.2,17.9,20.6,10.6
2023-03-16 13:15:12,13.1052,100.049,1077.0,1512.0,808.0,2986.0,2918.0,96.0,4.30857,27.4,49.3,101.2,19.8,15.8,18.5
2023-03-16 15:20:41,12.7528,100.049,2035.0,2676.0,1381.0,5242.0,6025.0,96.0,4.32572,23.5,50.5,101.2,20.0,12.6,14.3
2023-03-16 15:52:23,12.0679,100.049,2399.0,3135.0,1592.0,6026.0,6922.0,96.0,4.36571,27.6,89.0,101.2,20.1,25.4,4.0
2023-03-16 18:46:22,11.9572,97.5634,4179.0,5305.0,2596.0,10183.0,12195.0,96.0,4.49715,14.6,100.0,101.3,19.4,14.5,0.0
2023-03-16 21:40:21,10.7587,96.6718,3670.0,4620.0,2257.0,8901.0,10103.0,96.0,4.50858,13.4,100.0,101.5,18.5,13.4,0.0
2023-03-16 21:54:03,9.97319,92.8366,883.0,1132.0,576.0,2226.0,2347.0,96.0,4.44,13.2,100.0,101.5,18.5,13.2,0.0
2023-03-17 00:00:33,9.94297,92.3664,173.0,225.0,122.0,437.0,492.0,96.0,4.42857,13.3,100.0,101.5,18.0,13.3,0.0
2023-03-17 02:07:03,11.7054,90.8641,0.0,0.0,0.0,0.0,0.0,96.0,4.36572,13.2,100.0,101.6,17.6,13.1,0.0
2023-03-17 04:13:33,13.5282,91.6214,0.0,0.0,0.0,0.0,0.0,96.0,4.36,12.9,100.0,101.6,17.2,12.8,0.0
2023-03-17 06:20:03,13.8001,95.7252,0.0,0.0,0.0,0.0,0.0,96.0,4.31428,12.9,100.0,101.5,16.9,12.8,0.0
2023-03-17 06:33:43,14.9281,93.7099,0.0,0.0,0.0,0.0,0.0,96.0,4.27428,12.9,100.0,101.5,16.9,12.8,0.0
2023-03-17 08:41:12,14.6763,93.2397,11.0,11.0,10.0,18.0,28.0,96.0,4.25715,18.1,72.9,101.6,17.1,13.2,5.6
2023-03-17 10:48:41,14.6763,98.1069,61.0,67.0,45.0,137.0,184.0,96.0,4.25143,26.4,57.5,101.5,18.3,17.2,14.6
2023-03-17 11:17:14,14.6763,94.3756,1050.0,1454.0,770.0,2844.0,2847.0,96.0,4.26858,27.6,53.5,101.6,18.6,17.3,17.2
2023-03-17 13:22:43,14.6763,92.8672,2217.0,3105.0,1662.0,6017.0,7048.0,96.0,4.32,23.9,35.1,101.5,19.1,7.5,19.2
2023-03-17 15:28:12,14.6763,80.5069,2846.0,3585.0,1853.0,6940.0,7913.0,57.0,4.34286,24.1,52.8,101.5,19.6,13.8,14.2
2023-03-17 15:51:33,14.6763,83.1878,3558.0,4539.0,2226.0,8851.0,9897.0,57.0,4.50286,23.1,50.4,101.5,19.7,12.2,14.0
2023-03-17 18:45:32,14.6763,83.1878,3730.0,4703.0,2305.0,9202.0,10268.0,57.0,4.49714,14.8,100.0,101.5,19.4,14.8,0.0
2023-03-17 21:39:31,14.6763,83.1878,2220.0,2781.0,1404.0,5398.0,6243.0,57.0,4.50286,13.3,100.0,101.5,18.4,13.3,0.0
2023-03-17 21:54:12,14.6763,83.1878,542.0,672.0,341.0,1296.0,1588.0,57.0,4.48,13.3,100.0,101.5,18.3,13.2,0.0
2023-03-18 00:00:42,14.6763,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.44572,13.5,100.0,101.5,17.9,13.4,0.0
2023-03-18 02:07:12,14.6763,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.42286,13.1,100.0,101.5,17.6,13.0,0.0
2023-03-18 04:13:42,14.6763,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.33142,13.1,100.0,101.5,17.2,13.1,0.0
2023-03-18 06:20:12,14.6763,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.28571,12.9,100.0,101.5,17.0,12.9,0.0
2023-03-18 06:33:59,14.6763,83.1878,8.0,9.0,7.0,27.0,25.0,57.0,4.24572,12.8,100.0,101.5,17.0,12.8,0.0
2023-03-18 08:41:28,14.6763,83.1878,148.0,158.0,99.0,318.0,474.0,57.0,4.23429,18.4,77.4,101.6,17.0,14.3,4.8
2023-03-18 10:48:57,14.6763,83.1878,1371.0,1872.0,995.0,3679.0,3795.0,57.0,4.28571,24.3,60.5,101.6,18.1,16.1,12.0
2023-03-18 11:19:02,14.6763,83.1878,2781.0,3821.0,1980.0,7277.0,8556.0,57.0,4.33143,21.4,100.0,101.6,18.5,21.3,0.0
2023-03-18 13:24:31,14.6763,83.1878,2559.0,3525.0,1887.0,6931.0,8022.0,57.0,4.32,25.4,66.2,101.5,19.4,18.6,11.0
2023-03-18 15:30:00,14.6763,83.1878,1845.0,2389.0,1209.0,4737.0,4930.0,57.0,4.46285,23.9,67.5,101.4,18.8,17.5,9.7
2023-03-18 15:51:16,14.6763,83.1878,2111.0,2719.0,1306.0,5333.0,5808.0,57.0,4.48,23.8,76.7,101.4,19.1,19.3,6.9
2023-03-18 18:45:15,14.6763,83.1878,1261.0,1635.0,823.0,3162.0,3512.0,57.0,4.52,12.3,100.0,101.5,18.7,12.3,0.0
2023-03-18 21:39:14,14.6763,83.1878,440.0,574.0,307.0,1120.0,1137.0,57.0,4.47429,13.1,100.0,101.5,18.1,13.1,0.0
2023-03-18 21:53:58,13.7901,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.42857,13.5,100.0,101.5,18.0,13.5,0.0
2023-03-19 00:00:28,13.7901,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.41714,13.3,100.0,101.5,17.7,13.3,0.0
2023-03-19 02:06:58,13.7901,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.32572,13.2,100.0,101.5,17.5,13.2,0.0
2023-03-19 04:13:28,13.7901,83.1878,0.0,0.0,0.0,0.0,0.0,57.0,4.26857,13.0,100.0,101.5,17.3,13.0,0.0
2023-03-19 06:19:58,13.7901,83.1878,11.0,12.0,10.0,24.0,43.0,310.0,4.22857,13.2,100.0,101.5,17.1,13.2,0.0
